api,bottom,fluid_bbl,fluid_bbl_per_ft,fluid_gal,fluid_gal_per_ft,ft_per_stage,lateral_length,max_treat_press,max_treat_rate,propp_lbs,propp_lbs_per_ft,stages,top,interval,cum_oil_365,file_no,TD,Section,Latitude,Longitude,CTB,Well_Status_Date_year,Well_Status_Date_month,Well_Status_Date_day,treatment_date_year,treatment_date_month,treatment_date_day,Spud_Date_year,Spud_Date_month,Spud_Date_day,Well_Status_encod,Wellbore_encod,Range_encod,Township_encod,Current_Operator_encod,Original_Operator_encod,Lease_Name_encod,Lease_Number_encod,County_Name_encod,QQ_encod,Field_Name_encod,Produced_Pools_BAKKEN,Produced_Pools_BAKKEN/THREE FORKS,Produced_Pools_BIRDBEAR,Produced_Pools_DUPEROW,"Produced_Pools_DUPEROW,MADISON",Produced_Pools_LODGEPOLE,Produced_Pools_MADISON,"Produced_Pools_MADISON,TYLER",Produced_Pools_ORDOVICIAN,Produced_Pools_RED RIVER,Produced_Pools_SANISH,Produced_Pools_SPEARFISH,Produced_Pools_SPEARFISH/MADISON,Produced_Pools_THREE FORKS,Produced_Pools_TYLER
33061017360000,19638,62140,6,2609880,279,9330,9330,7609,0.0,3627818,388,1,10308,9330,67143.0,20754,19638.0,10,48.431160476736295,-102.67998890702845,217674.0,2012,1,18,2012,1,12,2011,8,17,0,1,93,157,22,40,889,475,9,38,278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33061017370000,19770,68084,7,2859528,308,9256,9256,8211,39.0,4007035,432,1,10514,9256,115776.0,20772,19770.0,14,48.3407521464151,-102.73203167883189,216928.0,2011,12,9,2011,12,1,2011,7,13,0,1,94,156,22,40,888,980,9,26,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33061017380000,20580,26092,2,1095864,110,9890,9890,8709,0.0,1798320,181,1,10690,9890,76840.0,20774,20580.0,12,48.09486979292241,-102.4558790509725,216934.0,2012,3,24,2011,3,23,2011,7,17,0,1,92,153,54,93,1061,516,9,31,263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33061017400000,20520,78129,7,3281418,333,9841,9841,9582,40.2,3937050,400,1,10679,9841,132776.0,20790,20520.0,31,48.29784277673462,-102.6897933106292,220790.0,2011,10,7,2011,9,10,2011,7,17,3,1,93,156,48,11,400,28,9,26,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33061017410000,20315,69315,6,2911230,288,10080,10080,7664,0.0,3813365,378,1,10235,10080,64501.0,20799,20315.0,17,48.42982235071805,-102.7214907957443,220799.0,2012,2,25,2012,2,19,2011,6,9,0,1,93,157,22,40,944,98,9,30,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33061017430000,20070,46000,4,1932000,203,279,9497,7980,36.4,3274160,344,34,10573,9497,166736.0,20810,20090.0,29,47.949777367854225,-102.47683252068018,120810.0,2013,6,4,2013,5,28,2012,11,15,0,1,92,152,46,78,2069,2050,9,43,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33061017440000,20374,232,0,9777,1,9612,9612,0,0.0,813920,84,1,10762,9612,83531.0,20819,20374.0,19,48.0623753300645,-102.56728572799278,217284.0,2011,10,30,2011,10,30,2011,8,19,0,1,92,153,54,93,2947,680,9,12,263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33061017450000,19115,23176,2,973392,106,9110,9110,8837,38.7,1624637,178,1,10005,9110,126395.0,20822,19115.0,34,48.19902018286334,-102.35838283846708,120822.0,2011,10,6,2011,9,19,2011,6,26,0,1,91,155,29,32,2931,2934,9,43,297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33061017460000,19890,32505,3,1365210,139,9820,9820,7458,0.0,1682640,171,1,10070,9820,180993.0,20826,19890.0,21,48.15212614139782,-102.37569470760144,220826.0,2011,10,11,2011,10,11,2011,8,22,0,1,91,154,54,93,2122,3212,9,25,263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33061017480000,20047,29174,2,1225308,125,9754,9754,6672,0.0,2665360,273,1,10293,9754,236269.0,20840,20047.0,33,48.12126983738578,-102.37572671274143,220840.0,2012,2,22,2012,2,22,2011,11,28,0,1,91,154,54,93,1894,3253,9,25,263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33061017490000,14574,17142,4,719964,172,278,4172,4814,33.4,1480328,354,15,10402,4172,74143.0,20854,14580.0,21,47.964397705667544,-102.45735429713082,120854.0,2012,9,5,2012,8,30,2012,7,24,0,-1,92,152,46,78,3117,2018,9,43,320,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33061017500000,14212,18823,4,790566,205,240,3845,5631,33.5,1325140,344,16,10367,3845,57039.0,20855,15110.0,21,47.9641236743499,-102.45755858316221,120855.0,2012,9,5,2012,8,27,2012,5,22,0,1,92,152,46,78,1083,2048,9,43,320,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33061017520000,20154,16317,1,685314,71,9637,9637,6291,0.0,558233,57,1,10517,9637,116387.0,20881,20334.0,13,48.15666923683593,-102.45995266473892,221410.0,2011,11,6,2011,11,7,2011,9,5,0,1,92,154,54,93,1259,877,9,44,263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33061017530000,20230,26546,2,1114932,116,9589,9589,7914,0.0,1305440,136,1,10641,9589,63098.0,20882,20230.0,24,48.149814415487754,-102.45938551551242,218055.0,2011,11,10,2011,11,10,2011,8,14,0,1,92,154,54,93,132,695,9,42,263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33061017540000,20440,24976,2,1048992,107,9789,9789,9943,0.0,1326885,135,1,10651,9789,42667.0,20884,20440.0,18,48.07748333309881,-102.56716249701479,217827.0,2011,10,23,2011,10,21,2011,8,30,0,1,92,153,54,93,203,677,9,12,263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33061017550000,19126,44416,4,1865472,195,9548,9548,7361,31.3,3729574,390,1,9578,9548,69945.0,20896,19126.0,19,48.41516792583464,-102.47848515104971,120896.0,2012,1,25,2012,1,10,2011,8,29,0,1,91,157,46,78,2345,214,9,30,168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33061017560000,19558,44677,4,1876434,188,261,9946,7676,33.3,3666557,368,38,9612,9946,54897.0,20897,19589.0,19,48.41544203062225,-102.4784870388237,120897.0,2012,1,23,2012,1,6,2011,10,5,0,1,91,157,46,78,2607,205,9,30,168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33061017570000,20953,41472,4,1741824,174,9954,9954,8504,36.6,1741722,174,1,10999,9954,165670.0,20901,20953.0,19,48.14025250529479,-102.6871595644557,219074.0,2011,12,10,2011,12,2,2011,7,14,0,1,93,154,22,40,965,2724,9,43,250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33061017580000,21608,72740,6,3055091,292,10429,10429,7813,0.0,3991720,382,1,11179,10429,156346.0,20902,21608.0,19,48.140253078910206,-102.68736453636087,219074.0,2011,11,19,2011,11,1,2011,7,11,0,1,93,154,22,40,965,2725,9,43,250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33061017590000,20190,75517,7,3171714,323,9807,9807,9545,40.3,3694459,376,1,10383,9807,115688.0,20907,20190.0,23,48.313926732002926,-102.59982445712843,220907.0,2011,12,2,2011,11,14,2011,8,19,0,1,93,156,48,11,201,22,9,43,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33061017600000,20018,77992,8,3275664,345,9483,9483,9787,38.3,3776980,398,1,10535,9483,91279.0,20908,20018.0,23,48.31392658925597,-102.59972163173175,220907.0,2011,12,11,2011,11,14,2011,9,15,0,1,93,156,48,11,201,29,9,43,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33061017630000,19633,45352,5,1904784,216,8806,8806,7799,0.0,3977000,451,1,10827,8806,90734.0,20913,19633.0,14,48.253576243326975,-102.72508971478592,217389.0,2012,1,25,2012,1,6,2011,8,9,0,1,94,155,22,40,936,980,9,25,188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33061017650000,20630,55543,5,2332806,238,9761,9761,8246,0.0,3413436,349,1,10869,9761,73169.0,20920,20630.0,35,48.1980656371065,-102.72732813458893,220920.0,2012,3,7,2012,2,24,2011,9,20,0,1,94,155,22,40,948,3017,9,43,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33061017660000,21414,86721,8,3642282,362,264,10042,8470,38.3,3991350,397,38,11372,10042,101928.0,20921,21414.0,35,48.198065919617434,-102.72753333167708,220920.0,2012,3,9,2012,3,4,2011,9,23,0,1,94,155,22,40,947,55,9,43,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33061017670000,19032,38472,4,1615824,172,283,9357,7786,32.3,3024420,323,33,9675,9357,81358.0,20922,19052.0,17,48.42996192386793,-102.4562858083672,120922.0,2012,1,27,2012,1,23,2011,10,10,0,1,91,157,46,78,2002,197,9,30,168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33061017700000,20200,27702,2,1163484,114,337,10136,7396,41.7,1792745,176,30,10064,10136,61059.0,20927,20200.0,3,48.18638246114424,-102.37353531569904,218176.0,2012,9,8,2012,9,8,2012,8,2,0,1,91,154,54,93,425,820,9,33,263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33061017730000,21148,102819,9,4318423,403,281,10695,6980,36.0,4026600,376,38,10453,10695,97096.0,20940,21148.0,1,48.28265956309512,-102.5787733216398,217378.0,2011,12,25,2011,12,19,2011,8,7,0,1,93,155,22,40,910,51,9,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33061017750000,21177,26323,2,1105566,110,10002,10002,8476,0.0,1815100,181,1,11175,10002,94054.0,20949,21177.0,4,48.013083416566474,-102.46879424482448,216905.0,2011,9,6,2011,9,5,2011,7,18,0,1,92,152,54,93,1776,823,9,33,263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33061017760000,18599,52460,5,2203320,250,8808,8808,6525,25.7,3994818,453,1,9791,8808,64123.0,20951,18923.0,35,48.46061466551336,-102.40078637518464,120951.0,2011,11,2,2011,10,28,2011,6,24,0,1,91,158,18,29,1840,497,9,38,168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33061017770000,18469,47324,5,1987608,228,280,8691,7141,25.5,3822327,439,31,9778,8691,76747.0,20952,18738.0,35,48.46006489047678,-102.38766124882892,120952.0,2012,2,3,2012,2,1,2011,7,28,0,1,91,158,18,29,1840,1792,9,37,168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33061017780000,16432,35478,6,1490076,269,5538,5538,8573,46.1,2432908,439,1,10894,5538,51994.0,20959,16672.0,2,48.36885126851268,-102.21198590073892,120959.0,2011,10,22,2011,10,16,2011,7,11,0,1,90,156,24,42,2247,107,9,12,253,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33061017790000,20036,25816,2,1084272,112,321,9644,8657,41.7,1759440,182,30,10392,9644,52295.0,20962,20036.0,25,48.13423137431568,-102.45980253409124,218004.0,2012,5,25,2012,5,25,2011,10,11,0,1,92,154,54,93,2373,697,9,42,263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33061017800000,19955,67954,7,2854068,303,348,9418,8724,40.5,2114599,224,27,10537,9418,57820.0,20975,20183.0,13,48.51660067696518,-102.77167540083359,120975.0,2012,2,28,2012,2,20,2011,11,22,0,1,94,158,38,63,1538,1701,9,26,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33061017810000,15867,32280,5,1355760,238,236,5682,7645,24.3,2421312,426,24,10185,5682,154770.0,20991,16112.0,7,47.906291562425785,-102.24791926475544,120991.0,2012,7,13,2012,7,13,2012,3,15,0,1,90,151,18,29,1052,3449,9,38,223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33061017820000,20260,28360,2,1191120,124,478,9571,9100,32.3,1498592,156,20,10689,9571,84099.0,20994,20260.0,15,48.08029215756525,-102.50188319083912,120994.0,2011,12,11,2011,12,1,2011,7,7,0,1,92,153,45,77,2947,2607,9,31,263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33061017830000,16900,21072,3,885024,138,6371,6371,7419,36.0,1644000,258,1,10529,6371,73591.0,21001,16900.0,15,48.15711475736024,-102.50072367462946,121001.0,2011,11,7,2011,10,21,2011,8,16,0,1,92,154,19,32,736,761,9,33,263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33061017840000,20532,26962,2,1132404,114,352,9867,8434,43.2,1775460,179,28,10665,9867,40196.0,21009,20532.0,10,48.08545481898983,-102.48396562487888,217643.0,2012,6,21,2012,6,21,2011,10,7,0,1,92,153,54,93,2031,3319,9,27,263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33061017850000,19080,40383,4,1696086,175,461,9690,5293,30.4,2983610,307,21,9390,9690,90854.0,21020,19282.0,35,48.385892849433134,-102.26115093252714,121020.0,2012,3,29,2012,3,27,2012,2,4,0,1,90,157,24,42,1616,1943,9,30,253,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33061017860000,18240,26673,3,1120266,145,7699,7699,6394,0.0,1962600,254,1,10541,7699,125806.0,21031,18240.0,4,48.109166520806504,-102.38835374281412,217035.0,2011,12,22,2011,10,4,2011,7,23,0,1,91,153,54,93,474,2242,9,13,263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33061017880000,14099,33642,7,1412964,334,4223,4223,5704,33.0,2618360,620,1,9876,4223,123659.0,21039,14114.0,22,47.964222191341655,-102.31081722816069,121039.0,2011,11,17,2011,10,28,2011,7,17,0,1,91,152,46,78,2567,30,9,43,320,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33061017890000,20210,81035,8,3403470,345,9850,9850,8555,0.0,4494832,456,1,10360,9850,103537.0,21048,20210.0,11,48.34233528643941,-102.59957053702013,221048.0,2011,11,29,2012,1,7,2011,10,20,0,1,93,156,35,57,492,3695,9,43,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33061017900000,18843,41924,4,1760808,186,9440,9440,6838,41.7,3099259,328,1,9403,9440,80967.0,21055,18990.0,10,48.3551709595559,-102.23912129916194,121055.0,2011,12,23,2011,11,1,2011,8,16,0,1,90,156,24,42,2132,1943,9,26,253,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33061017910000,20572,25001,2,1050042,105,9997,9997,0,0.0,1662500,166,1,10575,9997,60278.0,21061,20572.0,16,48.07776897760919,-102.39463976464027,217700.0,2011,11,24,2011,11,24,2011,8,28,0,1,91,153,54,93,672,535,9,31,263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33061017920000,18266,49017,5,2058714,237,279,8658,7024,29.2,3882554,448,31,9608,8658,90433.0,21072,18588.0,15,48.503555489285574,-102.41328389676286,121072.0,2012,2,28,2012,2,14,2011,11,12,0,1,91,158,18,29,1840,2452,9,43,168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
