api,cum_gor_180,cum_gor_30,cum_gor_365,cum_gor_545,cum_gor_730,cum_gor_90,cum_oil_180,cum_oil_30,cum_oil_365,cum_oil_545,cum_oil_730,cum_oil_90,cum_water_180,cum_water_30,cum_water_365,cum_water_545,cum_water_730,cum_water_90,cum_wc_180,cum_wc_30,cum_wc_365,cum_wc_545,cum_wc_730,cum_wc_90
33089007600000,1470.338,1163.954,1447.749,,,1360.483,52771.0,13374.0,70649.0,,,33263.0,110178.0,38905.0,144318.0,,,74324.0,67.615,74.418,67.135,,,69.083
33089007610000,1294.464,1328.609,1457.198,1520.339,,1228.923,44181.0,15661.0,62192.0,72422.0,,31714.0,53969.0,20801.0,80908.0,100974.0,,40252.0,54.986,57.048,56.539,58.233,,55.932
33089007620000,1163.88,1321.506,,,,1240.787,44888.0,14947.0,,,,29048.0,53502.0,20953.0,,,,37567.0,54.377,58.365,,,,56.394
33089007630000,1005.246,1008.008,,,,964.035,47956.0,15194.0,,,,32288.0,35531.0,15981.0,,,,25330.0,42.559,51.262,,,,43.962
33089007660000,625.595,610.581,622.481,,,617.099,32710.0,6243.0,55211.0,,,17382.0,22081.0,5136.0,35125.0,,,13057.0,40.3,45.136,38.883,,,42.896
33089007670000,346.296,256.143,439.25,,,320.584,41999.0,14988.0,62885.0,,,28473.0,20667.0,8932.0,30532.0,,,14604.0,32.98,37.341,32.684,,,33.902
33089007680000,462.342,504.646,465.65,475.748,,483.144,42644.0,12205.0,72706.0,98600.0,,25633.0,26150.0,7688.0,44406.0,71456.0,,15003.0,38.012,38.647,37.918,42.019,,36.92
33089007760000,537.375,660.465,530.52,,,596.009,37961.0,11692.0,56253.0,,,23489.0,28862.0,10347.0,40351.0,,,18698.0,43.192,46.949,41.769,,,44.322
33089007770000,1101.875,1283.709,1050.34,,,1185.273,55233.0,14959.0,79877.0,,,33822.0,37326.0,21414.0,49649.0,,,27401.0,40.327,58.873,38.331,,,44.756
33089007780000,1001.258,944.555,1103.406,,,992.917,48974.0,15060.0,75312.0,,,31580.0,27816.0,7012.0,45230.0,,,15276.0,36.223,31.769,37.522,,,32.602
33089007790000,1053.804,1034.145,1116.874,,,1021.196,68105.0,27295.0,90183.0,,,51001.0,43149.0,20644.0,55190.0,,,33889.0,38.784,43.063,37.964,,,39.921
33089007800000,1194.196,1181.407,1218.072,,,1189.743,65077.0,18095.0,87065.0,,,45913.0,19836.0,7713.0,25589.0,,,15313.0,23.36,29.886,22.715,,,25.011
33089007810000,1324.841,1201.55,1355.653,,,1220.398,74344.0,24786.0,103138.0,,,49964.0,40150.0,25326.0,51890.0,,,32429.0,35.067,50.539,33.471,,,39.359
33089007820000,1301.123,1284.605,1419.421,,,1249.016,65317.0,20648.0,85962.0,,,44255.0,24411.0,11922.0,33355.0,,,18233.0,27.206,36.604,27.955,,,29.178
33089007830000,1105.888,1068.318,,,,1035.012,74943.0,25956.0,,,,50297.0,47325.0,30489.0,,,,39073.0,38.706,54.015,,,,43.72
33089007840000,1121.251,1229.937,,,,1139.748,94614.0,25907.0,,,,58185.0,47401.0,29919.0,,,,39774.0,33.377,53.593,,,,40.603
33089007850000,1120.303,1137.665,,,,1058.345,105513.0,29000.0,,,,63545.0,48425.0,21265.0,,,,30341.0,31.457,42.306,,,,32.317
33089007860000,1294.586,998.943,1448.053,,,1198.692,49579.0,18167.0,63587.0,,,34771.0,19106.0,11724.0,22417.0,,,15245.0,27.817,39.223,26.065,,,30.48
33089007870000,1356.391,1248.229,1485.81,,,1282.944,47662.0,16409.0,60909.0,,,33540.0,29638.0,18365.0,34833.0,,,24842.0,38.342,52.812,36.382,,,42.551
33089007890000,523.9,698.712,528.903,,,531.038,37499.0,7440.0,54662.0,,,22228.0,30851.0,12161.0,42356.0,,,20901.0,45.137,62.043,43.658,,,48.462
33089007900000,590.655,557.191,607.298,,,560.897,42697.0,9399.0,62753.0,,,24860.0,36297.0,16618.0,48637.0,,,25606.0,45.949,63.874,43.664,,,50.739
33089007910000,456.716,577.627,435.039,,,453.354,52765.0,11713.0,77593.0,,,30007.0,28313.0,7647.0,39253.0,,,16840.0,34.921,39.499,33.594,,,35.947
33089007920000,435.776,365.191,468.124,,,448.485,37770.0,9005.0,60860.0,,,22642.0,16127.0,3304.0,25104.0,,,10222.0,29.922,26.842,29.203,,,31.104
33089007930000,476.638,490.295,511.968,,,493.901,69454.0,18816.0,104017.0,,,41237.0,28119.0,12237.0,40254.0,,,20066.0,28.818,39.407,27.902,,,32.732
33089007940000,480.521,446.435,529.131,,,465.136,52388.0,14802.0,88489.0,,,28641.0,37465.0,19112.0,54560.0,,,25163.0,41.696,56.354,38.141,,,46.768
33089007950000,500.681,580.929,611.233,,,505.023,29240.0,6589.0,49479.0,,,17035.0,24992.0,7243.0,37903.0,,,15806.0,46.083,52.364,43.376,,,48.129
33089007960000,512.844,518.252,,,,518.59,47643.0,9442.0,,,,31584.0,54131.0,12451.0,,,,34535.0,53.187,56.872,,,,52.232
33089007970000,497.366,505.097,,,,496.873,56461.0,15607.0,,,,36213.0,54849.0,15174.0,,,,34939.0,49.276,49.297,,,,49.105
33089007980000,840.847,860.212,,,,847.236,48805.0,13961.0,,,,29974.0,53719.0,29052.0,,,,41522.0,52.397,67.542,,,,58.076
33089007990000,912.323,1042.689,,,,949.439,51339.0,19404.0,,,,35895.0,48977.0,28235.0,,,,38474.0,48.823,59.269,,,,51.734
33089008000000,979.844,1122.143,,,,1039.662,76052.0,21778.0,,,,48500.0,60291.0,36705.0,,,,48223.0,44.22,62.762,,,,49.857
33089008010000,916.325,983.748,,,,936.785,66970.0,19788.0,,,,41556.0,47900.0,33901.0,,,,40925.0,41.699,63.143,,,,49.617
33089008020000,862.495,828.706,,,,822.885,68821.0,21020.0,,,,44851.0,58243.0,25852.0,,,,39481.0,45.838,55.154,,,,46.816
33089008050000,1049.319,880.542,,,,1020.53,58538.0,17662.0,,,,39294.0,46723.0,35097.0,,,,41334.0,44.388,66.523,,,,51.265
33089008060000,1132.754,1268.251,,,,1161.598,78985.0,24101.0,,,,53330.0,48778.0,22486.0,,,,36212.0,38.179,48.267,,,,40.441
33089008070000,1142.264,1121.794,,,,1085.564,52916.0,13222.0,,,,31640.0,55948.0,27047.0,,,,34825.0,51.393,67.166,,,,52.396
33089008080000,876.899,837.05,,,,850.322,53733.0,14074.0,,,,34200.0,51796.0,30769.0,,,,43876.0,49.082,68.615,,,,56.197
33089008090000,,934.438,,,,929.355,,17520.0,,,,40657.0,,22302.0,,,,37783.0,,56.004,,,,48.168
33089008100000,773.898,749.517,,,,776.269,25245.0,4472.0,,,,13956.0,72761.0,25179.0,,,,48585.0,74.241,84.918,,,,77.685
33089008110000,469.222,394.463,,,,459.109,46170.0,14412.0,,,,31623.0,24807.0,6688.0,,,,16345.0,34.951,31.697,,,,34.075
33089008120000,506.08,543.608,,,,499.987,34350.0,9707.0,,,,20993.0,30389.0,7872.0,,,,16936.0,46.941,44.781,,,,44.652
33089008140000,,521.587,,,,728.928,,21589.0,,,,47386.0,,16461.0,,,,31582.0,,43.261,,,,39.993
33089008150000,,431.866,,,,,,13967.0,,,,,,8401.0,,,,18580.0,,37.558,,,,
33089008160000,,637.533,,,,796.001,,21693.0,,,,45180.0,,26070.0,,,,36523.0,,54.582,,,,44.702
33089008170000,472.45,466.351,,,,477.008,62790.0,11431.0,,,,29043.0,37680.0,7354.0,,,,17214.0,37.504,39.148,,,,37.214
33089008180000,,418.819,,,,435.716,,9500.0,,,,24770.0,,6274.0,,,,15326.0,,39.774,,,,38.223
33089008190000,,249.607,,,,346.946,,14748.0,,,,39102.0,,10101.0,,,,22136.0,,40.65,,,,36.147
33089008230000,,628.869,,,,1106.292,,23594.0,,,,57720.0,,25532.0,,,,68784.0,,51.972,,,,54.373
33089008240000,536.168,353.053,,,,447.022,59460.0,15236.0,,,,35647.0,59187.0,19321.0,,,,37009.0,49.885,55.911,,,,50.937
33089008250000,564.5,566.82,,,,579.731,61282.0,15825.0,,,,37466.0,58391.0,27937.0,,,,42194.0,48.792,63.838,,,,52.968
33089008290000,,640.121,,,,516.25,,9336.0,,,,17362.0,,15246.0,,,,23259.0,,62.021,,,,57.259
33089008300000,,503.889,,,,382.651,,4706.0,,,,15282.0,,20600.0,,,,32411.0,,81.404,,,,67.958
33089008310000,,1078.991,,,,1129.342,,15817.0,,,,43705.0,,23336.0,,,,55696.0,,59.602,,,,56.032
33089008330000,,418.127,,,,494.333,,12535.0,,,,36086.0,,11126.0,,,,28001.0,,47.023,,,,43.692
33089008350000,,435.944,,,,439.913,,17264.0,,,,36717.0,,16686.0,,,,27515.0,,49.149,,,,42.837
33089008380000,,1095.592,,,,,,8246.0,,,,,,5719.0,,,,,,40.952,,,,
33089008390000,,515.344,,,,516.469,,14635.0,,,,45476.0,,12824.0,,,,19346.0,,46.702,,,,29.845
33089008420000,,1202.058,,,,1118.465,,7256.0,,,,28090.0,,12218.0,,,,24410.0,,62.74,,,,46.495
33089008430000,,1290.488,,,,1225.495,,8514.0,,,,29854.0,,13622.0,,,,33638.0,,61.538,,,,52.98
33089008510000,,965.57,,,,,,10205.0,,,,,,8508.0,,,,,,45.466,,,,
33101004750000,,,,,,,,,,,,,,,,,,,,,,,,
33101004770000,,,,,,,,,,,,,,,,,,,,,,,,
33105000070000,668.351,554.087,686.985,713.61,,613.186,8626.0,1647.0,16774.0,24980.0,,4808.0,38752.0,7009.0,79225.0,112563.0,151545.0,19751.0,81.793,80.973,82.527,81.838,,80.423
33105005870000,3033.708,3235.294,2767.735,2746.893,3087.173,3414.508,1246.0,204.0,2777.0,4184.0,5013.0,579.0,1728.0,292.0,3496.0,5218.0,10719.0,878.0,58.104,58.871,55.731,55.499,68.135,60.261
33105006700000,,,,,,,,,,,,,,,,,,,,,,,,
33105007280000,1025.035,1156.39,932.074,841.681,,1075.591,5178.0,790.0,10567.0,16135.0,,2540.0,65350.0,11427.0,128588.0,176305.0,238367.0,33677.0,92.658,93.534,92.406,91.616,,92.987
33105007290000,911.897,913.816,939.907,948.306,,867.565,9109.0,1651.0,17590.0,25332.0,,4825.0,18660.0,3169.0,38373.0,55040.0,76116.0,9259.0,67.197,65.747,68.569,68.482,,65.741
33105009220000,0.0,0.0,0.0,0.0,0.0,0.0,1423.0,187.0,2730.0,5339.0,7576.0,655.0,239.0,22.0,543.0,2843.0,4399.0,112.0,14.38,10.526,16.59,34.747,36.735,14.602
33105009470000,,,,,,,,,,,,,,,,,,,,,,,,
33105009590000,10453.333,inf,702.504,634.841,604.903,inf,85.0,0.0,4137.0,8421.0,12228.0,0.0,618.0,85.0,16781.0,27929.0,42771.0,317.0,87.909,100.0,80.223,76.834,77.767,100.0
33105010240000,3121.579,3209.069,3197.37,3101.096,3035.104,2936.573,13245.0,1895.0,26094.0,44036.0,59639.0,6647.0,4042.0,556.0,7060.0,8796.0,11090.0,1993.0,23.382,22.685,21.295,16.649,15.68,23.067
33105010940000,1575.777,1438.747,1022.522,866.083,806.741,1315.789,6110.0,865.0,12965.0,19516.0,24637.0,2964.0,91532.0,15322.0,186056.0,279185.0,371659.0,45969.0,93.742,94.656,93.486,93.466,93.783,93.943
33105012680000,26584.192,inf,20349.411,,,inf,194.0,0.0,409.0,,,0.0,8.0,0.0,434.0,,,5.0,3.96,,51.483,,,100.0
33105013120000,2340.112,1558.065,1881.453,1730.762,1870.599,1572.831,836.0,200.0,2092.0,3358.0,4024.0,611.0,2948.0,500.0,6201.0,9174.0,12309.0,1472.0,77.907,71.429,74.774,73.205,75.363,70.667
33105013920000,,6000.0,,,,4347.826,,225.0,,,,460.0,,38.0,,,,52.0,,14.449,,,,10.156
33105014200000,1007.963,1886.111,942.381,852.355,,1062.356,1357.0,216.0,2722.0,4162.0,,696.0,12235.0,2185.0,21868.0,30559.0,37718.0,6547.0,90.016,91.004,88.93,88.013,,90.391
33105014330000,1917.342,960.141,2193.625,2599.125,2965.829,1128.122,1234.0,378.0,2178.0,2744.0,3194.0,1028.0,2197.0,580.0,4041.0,5771.0,7642.0,1214.0,64.034,60.543,64.978,67.775,70.524,54.148
33105014830000,,39636.239,,,,39281.131,,564.0,,,,1652.0,2281.0,60.0,9498.0,10844.0,12206.0,150.0,,9.615,,,,8.324
33105014970000,,,,,,,,,,,,,85834.0,19697.0,,,,59104.0,,,,,,
33105015190000,,2918.796,,,,6215.864,,548.0,,,,709.0,,888.0,,,,1925.0,,61.838,,,,73.083
33105015660000,1279.354,1247.477,1171.964,1145.408,1187.439,1378.28,16998.0,2861.0,31476.0,51927.0,99518.0,9066.0,1936.0,362.0,3319.0,8806.0,21257.0,1091.0,10.225,11.232,9.539,14.5,17.6,10.741
33105015750000,1603.335,1738.518,1486.981,1229.105,1276.471,1658.717,12106.0,2451.0,20493.0,45528.0,71333.0,6625.0,2840.0,539.0,4300.0,14960.0,23040.0,1548.0,19.002,18.027,17.344,24.732,24.414,18.94
33105015790000,2029.974,3199.893,,,,2427.269,4689.0,938.0,12758.0,19307.0,23843.0,2413.0,1390.0,263.0,10467.0,15763.0,19793.0,807.0,22.866,21.898,45.068,44.947,45.359,25.062
33105015870000,2219.961,2237.405,2125.664,,,2111.122,7135.0,1093.0,13160.0,27251.0,57007.0,3944.0,4149.0,588.0,6702.0,12299.0,28899.0,1905.0,36.769,34.979,33.743,31.097,33.64,32.57
33105015930000,1300.541,1043.832,1269.693,1425.764,1638.323,1543.087,22200.0,6128.0,34890.0,43723.0,50601.0,14163.0,26841.0,3506.0,46252.0,60174.0,74141.0,15441.0,54.732,36.392,57.001,57.917,59.435,52.158
33105016000000,1843.783,1365.114,1985.228,1995.02,1602.337,1789.282,4191.0,923.0,7374.0,10406.0,30173.0,2373.0,1602.0,282.0,3103.0,4365.0,18181.0,842.0,27.654,23.402,29.617,29.551,37.6,26.19
33105016360000,984.475,2203.055,790.05,732.407,659.962,1492.425,16556.0,2416.0,34119.0,48491.0,62510.0,8383.0,2488.0,484.0,4785.0,7009.0,9092.0,1209.0,13.064,16.69,12.3,12.629,12.698,12.604
33105016560000,965.626,851.821,1023.602,1082.273,1130.003,965.653,48801.0,14828.0,86117.0,112701.0,130559.0,34268.0,15250.0,8198.0,22439.0,31358.0,35372.0,12599.0,23.809,35.603,20.67,21.767,21.317,26.882
33105016580000,778.993,842.166,814.541,791.688,754.809,763.514,19243.0,3136.0,32088.0,41539.0,47829.0,10382.0,17486.0,4727.0,25484.0,28391.0,30769.0,10933.0,47.608,60.117,44.265,40.599,39.147,51.293
33105016710000,1219.803,1083.76,1227.555,1194.015,1194.756,1191.74,103215.0,21669.0,189295.0,257905.0,324581.0,58718.0,6481.0,3733.0,9347.0,11472.0,13638.0,5101.0,5.908,14.696,4.705,4.259,4.032,7.993
33105016740000,1121.958,1048.119,1307.999,1404.686,1411.784,1074.374,95860.0,24740.0,149155.0,189008.0,216741.0,56596.0,15541.0,7636.0,19719.0,22769.0,24923.0,10810.0,13.951,23.585,11.677,10.751,10.313,16.037
33105016800000,1296.607,1107.514,1377.452,1375.649,1403.466,1245.805,53092.0,12975.0,81725.0,101958.0,119051.0,32874.0,7883.0,3291.0,13886.0,17430.0,20377.0,5622.0,12.928,20.232,14.523,14.599,14.615,14.604
33105016860000,963.697,813.792,927.912,910.942,892.507,919.653,36201.0,7062.0,61343.0,78545.0,99768.0,19771.0,23833.0,9030.0,34044.0,39779.0,47286.0,16068.0,39.699,56.115,35.69,33.619,32.156,44.834
33105016890000,984.664,100.834,1188.105,1250.483,1105.566,638.989,23979.0,8004.0,47682.0,63884.0,76053.0,15389.0,9514.0,3124.0,20784.0,26932.0,32140.0,6675.0,28.406,28.073,30.357,29.656,29.706,30.253
33105016900000,582.479,15.226,796.397,893.8,1063.415,169.404,18997.0,5198.0,34062.0,62714.0,84977.0,10328.0,11077.0,2953.0,15712.0,31211.0,41132.0,6715.0,36.832,36.229,31.567,33.23,32.616,39.4
33105016910000,,,,,,,642.0,0.0,,,,0.0,12244.0,2752.0,,,,7555.0,95.018,100.0,,,,100.0
33105016920000,664.56,784.295,843.826,926.527,984.28,676.647,30227.0,3826.0,53535.0,68708.0,82461.0,14144.0,10210.0,1095.0,17215.0,22022.0,25804.0,4577.0,25.249,22.252,24.332,24.272,23.834,24.448
33105016930000,569.244,306.999,674.788,692.063,693.022,456.072,60851.0,16291.0,94566.0,116281.0,136711.0,38324.0,61775.0,30931.0,87508.0,106836.0,117508.0,47152.0,50.377,65.501,48.062,47.883,46.223,55.164
33105016940000,913.606,858.734,1001.131,1019.612,1083.582,865.852,87977.0,20957.0,146405.0,198502.0,225707.0,45974.0,34488.0,15249.0,47953.0,57965.0,65650.0,23192.0,28.162,42.117,24.673,22.601,22.532,33.531
33105016960000,1029.598,781.947,1037.953,1012.482,1010.837,1021.353,20481.0,3254.0,36006.0,48548.0,61389.0,11152.0,23120.0,9528.0,31105.0,36294.0,40824.0,17043.0,53.026,74.542,46.349,42.778,39.94,60.447
33105016970000,1420.925,1029.579,1193.348,1028.638,974.966,1173.097,7428.0,962.0,11725.0,14846.0,17736.0,4553.0,9819.0,3854.0,14356.0,16782.0,19177.0,7204.0,56.932,80.025,55.044,53.061,51.952,61.274
33105016980000,734.568,623.826,855.266,893.559,915.796,627.197,69482.0,6482.0,107159.0,131881.0,153216.0,37651.0,34660.0,6777.0,46864.0,55033.0,61472.0,22714.0,33.281,51.112,30.427,29.443,28.633,37.628
33105016990000,961.441,886.986,970.485,1077.777,1160.773,871.62,41538.0,9136.0,63357.0,79949.0,90231.0,24210.0,36101.0,15412.0,47781.0,57559.0,64438.0,25133.0,46.499,62.783,42.992,41.859,41.662,50.935
33105017000000,777.886,306.745,778.626,811.833,830.371,683.427,62316.0,10986.0,103395.0,131070.0,153924.0,34796.0,33863.0,13408.0,47122.0,54906.0,60680.0,24322.0,35.208,54.964,31.307,29.523,28.275,41.141
33105017020000,1197.47,803.772,1336.402,1220.66,1123.309,970.249,20036.0,6308.0,29949.0,37279.0,43330.0,13253.0,13341.0,4687.0,19080.0,23279.0,26968.0,8124.0,39.971,42.628,38.916,38.441,38.362,38.003
33105017030000,1026.665,614.03,1185.075,1123.403,1128.187,894.885,31092.0,3283.0,49264.0,62378.0,73436.0,16516.0,37058.0,13150.0,50769.0,59752.0,66969.0,26259.0,54.377,80.022,50.752,48.925,47.697,61.389
33105017040000,899.572,988.29,933.953,912.153,901.657,872.166,103149.0,18882.0,155581.0,181631.0,205242.0,54016.0,53022.0,22650.0,68963.0,73574.0,77481.0,37213.0,33.951,54.536,30.712,28.829,27.405,40.791
33105017050000,1436.318,1073.965,1627.835,1670.676,1711.826,1141.478,27175.0,7613.0,38705.0,46249.0,53426.0,17759.0,26875.0,9456.0,36133.0,41716.0,47181.0,17190.0,49.722,55.399,48.282,47.423,46.896,49.186
33105017060000,2398.135,2372.416,2309.348,2283.203,2308.866,2262.064,63183.0,20723.0,87268.0,100903.0,119901.0,40663.0,67953.0,31736.0,81251.0,88731.0,104299.0,49689.0,51.819,60.497,48.215,46.791,46.521,54.995
33105017070000,1355.283,1202.668,1429.899,1429.061,1359.933,1202.216,25875.0,7149.0,38286.0,47566.0,58190.0,16502.0,19864.0,7992.0,26727.0,36008.0,45136.0,12704.0,43.429,52.784,41.11,43.085,43.683,43.498
33105017090000,1082.035,1184.162,1073.721,1043.282,1061.088,1087.829,63730.0,14712.0,93927.0,111499.0,132808.0,36376.0,46615.0,15803.0,64972.0,73902.0,88014.0,29444.0,42.245,51.788,40.889,39.861,39.857,44.734
33105017100000,1248.873,1493.105,,,,1335.062,59499.0,16625.0,88710.0,109330.0,130061.0,38727.0,35534.0,17298.0,52650.0,63336.0,72423.0,26697.0,37.391,50.992,37.245,36.681,35.767,40.806
33105017110000,1216.252,1304.366,1118.315,1055.325,1109.893,1250.285,55885.0,18459.0,77929.0,95378.0,107814.0,37190.0,28489.0,9003.0,38908.0,48699.0,56461.0,19257.0,33.765,32.783,33.301,33.801,34.37,34.115
33105017120000,1407.135,1145.319,1507.501,1480.978,1456.645,1378.311,81925.0,22294.0,117096.0,141487.0,162464.0,54413.0,55019.0,33206.0,70548.0,79989.0,87922.0,44996.0,40.176,59.831,37.597,36.116,35.115,45.264
33105017140000,1060.386,961.747,1123.033,1198.698,1212.744,987.134,56880.0,16687.0,82114.0,103491.0,118449.0,37697.0,34789.0,14958.0,47838.0,61402.0,69114.0,26213.0,37.951,47.268,36.812,37.237,36.848,41.015
33105017150000,975.952,1302.234,839.732,775.042,805.56,1143.067,22925.0,3266.0,42335.0,56254.0,68766.0,14366.0,27329.0,10801.0,39218.0,46747.0,52829.0,19203.0,54.382,76.783,48.089,45.385,43.447,57.205
33105017180000,902.941,1185.279,827.223,808.01,782.299,1133.32,31458.0,8278.0,44734.0,60213.0,73423.0,19464.0,24451.0,10053.0,31089.0,38109.0,43741.0,16870.0,43.734,54.842,41.002,38.759,37.333,46.43
33105017190000,1978.963,2017.019,2025.8,1993.527,1985.721,1908.622,38476.0,12583.0,54430.0,66399.0,79472.0,26460.0,64941.0,28664.0,77556.0,87798.0,100690.0,50095.0,62.795,69.494,58.761,56.939,55.889,65.437
33105017200000,,,,,,,49896.0,8933.0,77766.0,95502.0,111771.0,24258.0,36586.0,13275.0,52227.0,60006.0,67007.0,24711.0,42.305,59.776,40.177,38.587,37.481,50.463
33105017210000,952.117,978.498,933.008,963.779,996.669,982.116,84384.0,25594.0,131829.0,160423.0,185449.0,53401.0,58144.0,22108.0,96749.0,122668.0,142458.0,38946.0,40.795,46.346,42.326,43.332,43.445,42.174
33105017230000,1066.821,1112.18,1095.747,1133.424,1158.303,1072.993,70759.0,18399.0,112258.0,135995.0,155183.0,44551.0,53379.0,20620.0,86631.0,104573.0,121032.0,36288.0,43.0,52.846,43.557,43.469,43.818,44.889
33105017240000,1182.677,1083.663,1189.629,1256.228,1248.028,1095.042,53812.0,15144.0,77716.0,93263.0,106092.0,35801.0,53631.0,27402.0,69355.0,79958.0,90018.0,41742.0,49.916,64.406,47.157,46.16,45.902,53.831
33105017260000,1022.907,1046.461,1005.153,1000.136,1024.683,1045.114,70346.0,15895.0,109585.0,130287.0,153346.0,37639.0,56006.0,17599.0,90353.0,107473.0,127860.0,32933.0,44.325,52.544,45.191,45.202,45.468,46.666
33105017270000,999.472,1041.896,1045.749,1064.491,1080.25,1015.75,79246.0,21663.0,137543.0,167726.0,190383.0,45947.0,58484.0,24620.0,97584.0,123601.0,138278.0,40379.0,42.463,53.194,41.503,42.427,42.073,46.775
33105017280000,972.503,189.69,1114.181,1198.235,1233.26,775.838,52224.0,14230.0,84162.0,114264.0,134510.0,33058.0,10144.0,5466.0,15571.0,20005.0,22900.0,8010.0,16.265,27.752,15.613,14.899,14.548,19.504
33105017290000,,,,,,,22924.0,4878.0,39237.0,51297.0,61332.0,11593.0,22200.0,4946.0,35071.0,44073.0,51550.0,13033.0,49.198,50.346,47.197,46.213,45.667,52.924
33105017310000,931.339,754.078,991.06,1041.312,1067.624,859.36,56274.0,17942.0,86584.0,110609.0,129498.0,36220.0,18417.0,10000.0,22764.0,26163.0,28624.0,13970.0,24.658,35.788,20.818,19.129,18.102,27.834
33105017320000,1452.754,908.589,1408.125,1521.235,1558.754,1400.639,37172.0,5515.0,58476.0,74417.0,84839.0,23247.0,18324.0,6447.0,24995.0,30011.0,33659.0,12541.0,33.019,53.896,29.945,28.738,28.405,35.042
33105017330000,313.122,533.333,718.48,976.132,1123.302,322.791,15737.0,75.0,28747.0,37930.0,45393.0,4610.0,33959.0,2118.0,50956.0,62620.0,72473.0,17980.0,68.333,96.58,63.932,62.277,61.488,79.593
33105017350000,1361.503,1298.255,1372.645,1418.959,1435.241,1343.911,44232.0,14273.0,62778.0,78233.0,89647.0,28865.0,13740.0,6098.0,22581.0,27177.0,30161.0,9670.0,23.701,29.935,26.454,25.782,25.174,25.094
33105017360000,936.824,1122.036,697.549,852.114,943.657,1098.558,16446.0,4714.0,23457.0,29655.0,34844.0,11273.0,25509.0,10421.0,32322.0,38517.0,43877.0,18855.0,60.801,68.854,57.947,56.5,55.737,62.583
33105017400000,700.887,757.29,641.944,651.671,616.46,718.677,62127.0,20537.0,92952.0,116273.0,136371.0,42032.0,69488.0,23715.0,103485.0,136069.0,159329.0,46195.0,52.796,53.591,52.681,53.922,53.882,52.359
33105017450000,949.254,839.977,886.866,857.288,871.238,912.583,52629.0,16057.0,76385.0,91278.0,104425.0,35092.0,64145.0,23308.0,92692.0,113470.0,131591.0,45119.0,54.931,59.21,54.822,55.419,55.755,56.25
33105017460000,871.236,937.608,1039.492,1034.772,1084.418,1028.19,14277.0,3006.0,22154.0,29133.0,34291.0,8498.0,15065.0,5006.0,23284.0,29271.0,33781.0,10133.0,51.343,62.481,51.243,50.118,49.625,54.388
33105017470000,742.737,824.743,691.709,727.069,822.31,701.509,58513.0,17012.0,83820.0,104865.0,120374.0,39068.0,88811.0,40351.0,120955.0,147020.0,169874.0,66767.0,60.283,70.343,59.067,58.368,58.527,63.086
33105017480000,740.484,675.607,697.488,760.997,806.659,756.205,39825.0,9660.0,58505.0,70333.0,79966.0,26104.0,37342.0,10637.0,55486.0,67745.0,78465.0,25711.0,48.391,52.407,48.676,49.063,49.526,49.621
33105017490000,725.271,974.269,632.075,607.515,625.873,781.3,63617.0,19679.0,93411.0,112319.0,129877.0,42264.0,49592.0,15234.0,77665.0,95823.0,111862.0,33621.0,43.806,43.634,45.398,46.037,46.274,44.305
